Value,Count,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAM,SOURCE_YEA
4330,5540.00000000000,PPN5D,CONIFER,42,Ponderosa Pine,PPN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4331,2842.00000000000,EPN2S,CONIFER,20,Eastside Pine,EPN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4332,365.00000000000,PPN2S,CONIFER,42,Ponderosa Pine,PPN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4333,26391.00000000000,EPN5D,CONIFER,20,Eastside Pine,EPN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4334,50386.00000000000,EPN4D,CONIFER,20,Eastside Pine,EPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4335,311.00000000000,COW2D,HARDWOOD,10,Coastal Oak Woodland,COW,2,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-NoSierraFoothills,2009
4336,1.00000000000,VOW3D,HARDWOOD,55,Valley Oak Woodland,VOW,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
4337,1781.00000000000,EPN3P,CONIFER,20,Eastside Pine,EPN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4338,7764.00000000000,EPN4S,CONIFER,20,Eastside Pine,EPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4339,126.00000000000,MHC2M,CONIFER,35,Montane Hardwood-Conifer,MHC,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4340,5.00000000000,WFR4S,CONIFER,58,White Fir,WFR,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4341,7.00000000000,MHC2P,CONIFER,35,Montane Hardwood-Conifer,MHC,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4342,418.00000000000,SCN5P,CONIFER,48,Subalpine Conifer,SCN,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4343,2.00000000000,SMC5D,CONIFER,51,Sierran Mixed Conifer,SMC,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,2009
4344,21.00000000000,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4345,1034.00000000000,EPN3M,CONIFER,20,Eastside Pine,EPN,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4346,2784.00000000000,VRI4S,HARDWOOD,56,Valley Foothill Riparian,VRI,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4347,301.00000000000,SCN5M,CONIFER,48,Subalpine Conifer,SCN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4348,4123.00000000000,PPN5P,CONIFER,42,Ponderosa Pine,PPN,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4349,202.00000000000,ASP2D,HARDWOOD,5,Aspen,ASP,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2000
4350,28.00000000000,SCN5D,CONIFER,48,Subalpine Conifer,SCN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4351,115.00000000000,SCN4M,CONIFER,48,Subalpine Conifer,SCN,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4352,453.00000000000,DFR3S,CONIFER,14,Douglas Fir,DFR,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4353,122.00000000000,WFR5M,CONIFER,58,White Fir,WFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4354,193.00000000000,SCN4P,CONIFER,48,Subalpine Conifer,SCN,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4355,1756.00000000000,PPN5P,CONIFER,42,Ponderosa Pine,PPN,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
4356,345.00000000000,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley,1998
4357,42.00000000000,SCN4S,CONIFER,48,Subalpine Conifer,SCN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4358,623808.00000000000,CRPXX,AGRICULTURE,60,Cropland,CRP,X,X,10.00000000000,Agriculture,10,Agriculture,DFW-WestSacValley,2009
4359,7249.00000000000,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.00000000000,Barren/Other,20,Barren/Other,DFW-WestSacValley,2009
4360,28621.00000000000,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4361,5.00000000000,MHW1D,HARDWOOD,36,Montane Hardwood,MHW,1,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2009
4362,8616.00000000000,RIVXX,WATER,43,Riverine,RIV,X,X,90.00000000000,Water,90,Water,DFW-WestSacValley,2009
4363,657.00000000000,VRI3P,HARDWOOD,56,Valley Foothill Riparian,VRI,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4364,63.00000000000,BOP5D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior,2009
4365,646.00000000000,MCPXX,SHRUB,34,Montane Chaparral,MCP,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-GreatBasin,1999
4366,2.00000000000,RFR4D,CONIFER,45,Red Fir,RFR,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4367,4941.00000000000,SMC1M,CONIFER,51,Sierran Mixed Conifer,SMC,1,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4368,3618.00000000000,SMC1D,CONIFER,51,Sierran Mixed Conifer,SMC,1,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4369,4021.00000000000,PPN2M,CONIFER,42,Ponderosa Pine,PPN,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4370,421.00000000000,LACXX,WATER,28,Lacustrine,LAC,X,X,90.00000000000,Water,90,Water,CALVEG-NorthSierran,1999
4371,252.00000000000,RFR3M,CONIFER,45,Red Fir,RFR,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4372,17.00000000000,RFR3P,CONIFER,45,Red Fir,RFR,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4373,25.00000000000,LPN3M,CONIFER,29,Lodgepole Pine,LPN,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2009
4374,1.00000000000,PPN2M,CONIFER,42,Ponderosa Pine,PPN,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,2009
4375,106.00000000000,ASP3S,HARDWOOD,5,Aspen,ASP,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2009
4376,17515.00000000000,SMC2P,CONIFER,51,Sierran Mixed Conifer,SMC,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4377,1.00000000000,JUN4S,CONIFER,26,Juniper,JUN,4,S,30.00000000000,Conifer,32,Conifer Woodland,DFW-NoSierraFoothills,2009
4378,89.00000000000,COW5M,HARDWOOD,10,Coastal Oak Woodland,COW,5,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,1998
4379,884.00000000000,VRI5P,HARDWOOD,56,Valley Foothill Riparian,VRI,5,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4380,21659.00000000000,PPN5D,CONIFER,42,Ponderosa Pine,PPN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4381,23.00000000000,WFR3P,CONIFER,58,White Fir,WFR,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4382,8434.00000000000,SMC2D,CONIFER,51,Sierran Mixed Conifer,SMC,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4383,37.00000000000,WFR4M,CONIFER,58,White Fir,WFR,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4384,172502.00000000000,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4385,5395.00000000000,VRI4P,HARDWOOD,56,Valley Foothill Riparian,VRI,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4386,32537.00000000000,EPN3S,CONIFER,20,Eastside Pine,EPN,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4387,1672.00000000000,VRI3D,HARDWOOD,56,Valley Foothill Riparian,VRI,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2007
4388,5182.00000000000,PPN4S,CONIFER,42,Ponderosa Pine,PPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
4389,8687.00000000000,SMC2M,CONIFER,51,Sierran Mixed Conifer,SMC,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4390,1042.00000000000,VRI3S,HARDWOOD,56,Valley Foothill Riparian,VRI,3,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4391,1270.00000000000,COW4M,HARDWOOD,10,Coastal Oak Woodland,COW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,1998
4392,1461.00000000000,EPN5M,CONIFER,20,Eastside Pine,EPN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4393,44.00000000000,VRI2S,HARDWOOD,56,Valley Foothill Riparian,VRI,2,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4394,24.00000000000,PPN5S,CONIFER,42,Ponderosa Pine,PPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,2007
4395,476.00000000000,EPN5P,CONIFER,20,Eastside Pine,EPN,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4396,2547.00000000000,KMC5D,CONIFER,27,Klamath Mixed Conifer,KMC,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4397,1.00000000000,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley,2009
4398,3303.00000000000,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4399,36665.00000000000,WFR4P,CONIFER,58,White Fir,WFR,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4400,76.00000000000,KMC3M,CONIFER,27,Klamath Mixed Conifer,KMC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4401,8.00000000000,COW5P,HARDWOOD,10,Coastal Oak Woodland,COW,5,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,1998
4402,23.00000000000,KMC4M,CONIFER,27,Klamath Mixed Conifer,KMC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4403,28.00000000000,KMC4D,CONIFER,27,Klamath Mixed Conifer,KMC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4404,1789.00000000000,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4405,1133.00000000000,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4406,2483.00000000000,DFR5D,CONIFER,14,Douglas Fir,DFR,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4407,3293.00000000000,DFR4M,CONIFER,14,Douglas Fir,DFR,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4408,14.00000000000,KMC3D,CONIFER,27,Klamath Mixed Conifer,KMC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4409,429.00000000000,KMC5D,CONIFER,27,Klamath Mixed Conifer,KMC,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4410,891.00000000000,VRI3P,HARDWOOD,56,Valley Foothill Riparian,VRI,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2007
4411,587.00000000000,ASP3P,HARDWOOD,5,Aspen,ASP,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4412,22.00000000000,WFR1D,CONIFER,58,White Fir,WFR,1,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4413,27.00000000000,DFR3S,CONIFER,14,Douglas Fir,DFR,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4414,8.00000000000,KMC3P,CONIFER,27,Klamath Mixed Conifer,KMC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4415,47324.00000000000,LPN4M,CONIFER,29,Lodgepole Pine,LPN,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4416,5380.00000000000,SMC1P,CONIFER,51,Sierran Mixed Conifer,SMC,1,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4417,13270.00000000000,JPN5M,CONIFER,24,Jeffrey Pine,JPN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4418,341.00000000000,KMC5S,CONIFER,27,Klamath Mixed Conifer,KMC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4419,1.00000000000,VRIXX,SHRUB,56,Valley Foothill Riparian,VRI,X,X,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2009
4420,1980.00000000000,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4421,442.00000000000,DFR3M,CONIFER,14,Douglas Fir,DFR,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,1994
4422,1873.00000000000,EPN5S,CONIFER,20,Eastside Pine,EPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4423,3113.00000000000,LPN4S,CONIFER,29,Lodgepole Pine,LPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4424,121.00000000000,KMC5S,CONIFER,27,Klamath Mixed Conifer,KMC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4425,43655.00000000000,WTMXX,HERBACEOUS,59,Wet Meadow,WTM,X,X,100.00000000000,Wetland,100,Wetland,CALVEG-NorthSierran,2000
4426,5428.00000000000,ADSXX,SHRUB,1,Alpine-Dwarf Shrub,ADS,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthCoastS,2007
4427,4869.00000000000,DFR4D,CONIFER,14,Douglas Fir,DFR,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4428,170856.00000000000,MHC4D,CONIFER,35,Montane Hardwood-Conifer,MHC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4429,746.00000000000,MHW5D,HARDWOOD,36,Montane Hardwood,MHW,5,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2009
4430,1248.00000000000,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4431,205.00000000000,EPN5S,CONIFER,20,Eastside Pine,EPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4432,18581.00000000000,SMC2P,CONIFER,51,Sierran Mixed Conifer,SMC,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4433,37.00000000000,RFR2M,CONIFER,45,Red Fir,RFR,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
4434,1796.00000000000,DFR4P,CONIFER,14,Douglas Fir,DFR,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4435,50.00000000000,MHC4D,CONIFER,35,Montane Hardwood-Conifer,MHC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4436,295.00000000000,VRI5S,HARDWOOD,56,Valley Foothill Riparian,VRI,5,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4437,60.00000000000,MHC3P,CONIFER,35,Montane Hardwood-Conifer,MHC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4438,810.00000000000,DFR3M,CONIFER,14,Douglas Fir,DFR,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4439,5729.00000000000,MHW3S,HARDWOOD,36,Montane Hardwood,MHW,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4440,148.00000000000,MHW5S,HARDWOOD,36,Montane Hardwood,MHW,5,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2000
4441,9963.00000000000,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4442,2847.00000000000,DFR3P,CONIFER,14,Douglas Fir,DFR,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4443,243.00000000000,SMC2M,CONIFER,51,Sierran Mixed Conifer,SMC,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4444,410.00000000000,KMC4P,CONIFER,27,Klamath Mixed Conifer,KMC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4445,600.00000000000,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthSierran,1999
4446,37873.00000000000,MHC3M,CONIFER,35,Montane Hardwood-Conifer,MHC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4447,198.00000000000,DFR3S,CONIFER,14,Douglas Fir,DFR,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4448,18218.00000000000,RFR4S,CONIFER,45,Red Fir,RFR,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4449,78.00000000000,MHC3M,CONIFER,35,Montane Hardwood-Conifer,MHC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4450,143.00000000000,ASP4P,HARDWOOD,5,Aspen,ASP,4,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4451,458.00000000000,PPN5S,CONIFER,42,Ponderosa Pine,PPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
4452,2194.00000000000,PPN4M,CONIFER,42,Ponderosa Pine,PPN,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4453,1021.00000000000,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4454,452.00000000000,VRIXX,SHRUB,56,Valley Foothill Riparian,VRI,X,X,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4455,621.00000000000,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,1994
4456,2280.00000000000,BOP5P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-NoSierraFoothills,2009
4457,3989.00000000000,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.00000000000,Wetland,100,Wetland,DFW-WestSacValley,2009
4458,46380.00000000000,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4459,35.00000000000,PPN4P,CONIFER,42,Ponderosa Pine,PPN,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4460,15.00000000000,KMC4S,CONIFER,27,Klamath Mixed Conifer,KMC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4461,8553.00000000000,JPN2P,CONIFER,24,Jeffrey Pine,JPN,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4462,142.00000000000,MRI2S,HARDWOOD,37,Montane Riparian,MRI,2,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4463,868.00000000000,PPN5M,CONIFER,42,Ponderosa Pine,PPN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4464,6.00000000000,KMC4P,CONIFER,27,Klamath Mixed Conifer,KMC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
4465,10122.00000000000,MHW4P,HARDWOOD,36,Montane Hardwood,MHW,4,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4466,13.00000000000,PPN3S,CONIFER,42,Ponderosa Pine,PPN,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4467,974.00000000000,PPN4P,CONIFER,42,Ponderosa Pine,PPN,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4468,29.00000000000,PPN3D,CONIFER,42,Ponderosa Pine,PPN,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4469,371.00000000000,PPN4S,CONIFER,42,Ponderosa Pine,PPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4470,111.00000000000,MRI4S,HARDWOOD,37,Montane Riparian,MRI,4,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4471,28.00000000000,MRI5S,HARDWOOD,37,Montane Riparian,MRI,5,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4472,1092.00000000000,MHC1M,CONIFER,35,Montane Hardwood-Conifer,MHC,1,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
4473,215.00000000000,KMC3D,CONIFER,27,Klamath Mixed Conifer,KMC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4474,359.00000000000,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4475,108.00000000000,DFR5P,CONIFER,14,Douglas Fir,DFR,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4476,1791.00000000000,KMC4M,CONIFER,27,Klamath Mixed Conifer,KMC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
4477,10958.00000000000,DFR4M,CONIFER,14,Douglas Fir,DFR,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,1998
4478,285.00000000000,KMC4D,CONIFER,27,Klamath Mixed Conifer,KMC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2009
4479,5764.00000000000,RFR3M,CONIFER,45,Red Fir,RFR,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4480,70.00000000000,BOP5M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior,2009
4481,19.00000000000,DFR3D,CONIFER,14,Douglas Fir,DFR,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4482,7495.00000000000,JPN4S,CONIFER,24,Jeffrey Pine,JPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
4483,2340.00000000000,RFR5S,CONIFER,45,Red Fir,RFR,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4484,109423.00000000000,RFR4P,CONIFER,45,Red Fir,RFR,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4485,253.00000000000,MRI2D,HARDWOOD,37,Montane Riparian,MRI,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,1999
4486,11717.00000000000,RFR5P,CONIFER,45,Red Fir,RFR,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4487,40671.00000000000,EPN3P,CONIFER,20,Eastside Pine,EPN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4488,70.00000000000,VRI2P,HARDWOOD,56,Valley Foothill Riparian,VRI,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4489,954.00000000000,EPN4D,CONIFER,20,Eastside Pine,EPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4490,63.00000000000,VRI4M,HARDWOOD,56,Valley Foothill Riparian,VRI,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4491,46.00000000000,VRI4D,HARDWOOD,56,Valley Foothill Riparian,VRI,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4492,3.00000000000,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.00000000000,Barren/Other,20,Barren/Other,CALVEG-CentralValley,2009
4493,1186.00000000000,ASP3S,HARDWOOD,5,Aspen,ASP,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
4494,2720.00000000000,LSGXX,SHRUB,30,Low Sage,LSG,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthSierran,2000
4495,349.00000000000,PPN3P,CONIFER,42,Ponderosa Pine,PPN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,1999
4496,4.00000000000,VRI3M,HARDWOOD,56,Valley Foothill Riparian,VRI,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-WestSacValley,2009
4497,25915.00000000000,MHC3D,CONIFER,35,Montane Hardwood-Conifer,MHC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
4498,8303.00000000000,MHC5P,CONIFER,35,Montane Hardwood-Conifer,MHC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
4499,673.00000000000,EPN5D,CONIFER,20,Eastside Pine,EPN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
